time	V(vout)
Step Information: Run=0  (Run: 1/65)
5.375248785270150e-001	1.973074e-004
5.637734872215418e-001	1.953428e-004
5.930703622215418e-001	1.934981e-004
6.223672372215418e-001	1.918955e-004
6.516641122215418e-001	1.905036e-004
6.809609872215418e-001	1.892947e-004
7.102578622215418e-001	1.882446e-004
7.395547372215418e-001	1.873327e-004
7.688516122215418e-001	1.865407e-004
7.981484872215418e-001	1.858535e-004
8.274453622215418e-001	1.852593e-004
8.567422372215418e-001	1.847534e-004
8.860391122215418e-001	1.843452e-004
9.153359872215418e-001	1.840711e-004
9.446328622215418e-001	1.840168e-004
9.739297372215418e-001	1.843683e-004
1.003226612221542e+000	1.855853e-004
1.032523487221542e+000	1.897148e-004
1.052054737221542e+000	2.027261e-004
1.053275440346542e+000	2.059812e-004
1.056077870165849e+000	2.197189e-004
1.057178132472308e+000	2.351687e-004
1.057361509523385e+000	2.394556e-004
1.057728263625538e+000	2.639530e-004
1.058461771829844e+000	3.564782e-004
1.058484693961229e+000	3.646842e-004
1.058530538223998e+000	4.138173e-004
1.058622226749536e+000	5.847349e-004
1.058625092015959e+000	5.961391e-004
1.058630822548806e+000	6.362988e-004
1.058642283614498e+000	7.429823e-004
1.058645148880921e+000	7.841968e-004
1.058650879413767e+000	8.991527e-004
1.058652312046979e+000	9.387056e-004
1.058655177313402e+000	1.080793e-003
1.058660907846248e+000	1.540314e-003
1.058661874997884e+000	1.716933e-003
1.058663809301157e+000	2.320031e-003
1.058664135358527e+000	2.494614e-003
1.058664787473268e+000	3.011517e-003
1.058664950501953e+000	3.192810e-003
1.058665276559323e+000	3.739314e-003
1.058665700373163e+000	4.797874e-003
1.058665927869853e+000	5.728061e-003
1.058666118670998e+000	6.986000e-003
1.058666258841533e+000	8.443445e-003
1.058666384226202e+000	1.052856e-002
1.058666496522372e+000	1.358376e-002
1.058666595171138e+000	1.811337e-002
1.058666681948147e+000	2.498072e-002
1.058666760532111e+000	3.581788e-002
1.058666835624194e+000	5.418057e-002
1.058666917934628e+000	8.840164e-002
1.058666995971751e+000	1.401680e-001
1.058667096452123e+000	2.335322e-001
1.058667209040797e+000	3.602147e-001
1.058667346252226e+000	5.286640e-001
1.058667501998597e+000	7.254630e-001
1.058667793229163e+000	1.097054e+000
1.058668375690294e+000	1.840542e+000
1.058669345805682e+000	3.036617e+000
1.058669596936486e+000	3.297685e+000
1.058669597274777e+000	3.297453e+000
1.058669597951359e+000	3.296392e+000
1.058669598399517e+000	3.296236e+000
1.058669598795436e+000	3.296294e+000
1.058669599307303e+000	3.296344e+000
1.058669602378503e+000	3.296578e+000
1.058669606473436e+000	3.296845e+000
1.058669614663302e+000	3.297274e+000
1.058669631043034e+000	3.297876e+000
1.058669657645837e+000	3.298490e+000
1.058669685230705e+000	3.298856e+000
1.058669724298496e+000	3.299134e+000
1.058669777189972e+000	3.299336e+000
1.058669853138472e+000	3.299483e+000
1.058669964032078e+000	3.299587e+000
1.058670134915530e+000	3.299661e+000
1.058670406268100e+000	3.299712e+000
1.058670860191183e+000	3.299748e+000
1.058671650315322e+000	3.299771e+000
1.058673105105163e+000	3.299786e+000
1.058675918325504e+000	3.299795e+000
1.058681544766186e+000	3.299800e+000
1.058692797647549e+000	3.299802e+000
1.058715303410277e+000	3.299803e+000
1.064431767142962e+000	3.299803e+000
1.070193242401103e+000	3.299804e+000
1.079958867401103e+000	3.299804e+000
1.089724492401103e+000	3.299805e+000
1.099490117401103e+000	3.299806e+000
1.109255742401103e+000	3.299806e+000
1.128786992401103e+000	3.299807e+000
1.148318242401103e+000	3.299808e+000
1.167849492401103e+000	3.299809e+000
1.197146367401103e+000	3.299810e+000
1.226443242401103e+000	3.299812e+000
1.255740117401103e+000	3.299813e+000
1.285036992401103e+000	3.299813e+000
1.324099492401103e+000	3.299814e+000
1.363161992401103e+000	3.299815e+000
1.402224492401103e+000	3.299816e+000
1.441286992401103e+000	3.299816e+000
1.490115117401103e+000	3.299816e+000
1.538943242401103e+000	3.299813e+000
1.558474492401103e+000	3.299809e+000
1.568240117401103e+000	3.299798e+000
1.578005742401103e+000	3.299754e+000
1.579226445526103e+000	3.299716e+000
1.579531621307353e+000	3.299681e+000
1.579607915252665e+000	3.299652e+000
1.579760503143290e+000	3.299507e+000
1.579798650115946e+000	3.299406e+000
1.579808186859110e+000	3.299337e+000
1.579827260345438e+000	3.299074e+000
1.579830987904997e+000	3.298851e+000
1.579838443024113e+000	3.297902e+000
1.579838830430770e+000	3.297766e+000
1.579839605244083e+000	3.297303e+000
1.579839798947411e+000	3.297143e+000
1.579840186354068e+000	3.296645e+000
1.579840773268271e+000	3.295574e+000
1.579840864062746e+000	3.295311e+000
1.579841045651697e+000	3.294522e+000
1.579841258906361e+000	3.293140e+000
1.579841451231488e+000	3.291047e+000
1.579841597332043e+000	3.288217e+000
1.579841715163276e+000	3.284115e+000
1.579841811539647e+000	3.278118e+000
1.579841894769615e+000	3.268918e+000
1.579841971000507e+000	3.254045e+000
1.579842046366149e+000	3.228483e+000
1.579842125877298e+000	3.184240e+000
1.579842210767791e+000	3.113221e+000
1.579842350211608e+000	2.963352e+000
1.579842478913099e+000	2.808305e+000
1.579842632561295e+000	2.614728e+000
1.579842865476000e+000	2.317957e+000
1.579843331305411e+000	1.722556e+000
1.579844262964233e+000	5.401582e-001
1.579844638211988e+000	1.042151e-001
1.579844759943407e+000	9.137100e-003
1.579844784281184e+000	2.474620e-003
1.579844798774489e+000	1.933969e-003
1.579844819717402e+000	1.497215e-003
1.579844848573042e+000	1.129104e-003
1.579844880680277e+000	8.966955e-004
1.579844944894746e+000	6.499137e-004
1.579845002941846e+000	5.302908e-004
1.579845119036046e+000	4.172403e-004
1.579845258185993e+000	3.497967e-004
1.579845536485889e+000	2.933354e-004
1.579846007132031e+000	2.543814e-004
1.579846948424315e+000	2.280172e-004
1.579848831008884e+000	2.116059e-004
1.579852596178021e+000	2.028021e-004
1.579860126516295e+000	1.987267e-004
1.579875187192843e+000	1.973486e-004
1.605032823625138e+000	1.954137e-004
1.634329698625138e+000	1.935604e-004
1.663626573625138e+000	1.919493e-004
1.692923448625138e+000	1.905501e-004
1.722220323625138e+000	1.893348e-004
1.751517198625138e+000	1.882792e-004
1.780814073625138e+000	1.873625e-004
1.810110948625138e+000	1.865664e-004
1.839407823625138e+000	1.858754e-004
1.868704698625138e+000	1.852779e-004
1.898001573625138e+000	1.847688e-004
1.927298448625138e+000	1.843564e-004
1.956595323625138e+000	1.840762e-004
1.985892198625138e+000	1.840109e-004
2.015189073625137e+000	1.843429e-004
2.044485948625137e+000	1.855126e-004
2.073782823625137e+000	1.894152e-004
2.083548448625137e+000	1.933547e-004
2.093314073625137e+000	2.000141e-004
2.094534776750137e+000	2.025630e-004
2.096976183000137e+000	2.109453e-004
2.098807237687637e+000	2.240057e-004
2.099112413468887e+000	2.280074e-004
2.099875352922012e+000	2.440637e-004
2.100180528703262e+000	2.656073e-004
2.100790880265762e+000	3.416835e-004
2.100809953752091e+000	3.472087e-004
2.100848100724747e+000	3.691336e-004
2.100924394670059e+000	4.342017e-004
2.100943468156387e+000	4.675074e-004
2.100981615129044e+000	5.833665e-004
2.100991151872208e+000	6.552417e-004
2.101010225358536e+000	9.325100e-004
2.101013620191845e+000	1.092518e-003
2.101020409858463e+000	1.719058e-003
2.101021000920916e+000	1.841613e-003
2.101022183045820e+000	2.247446e-003
2.101022478577046e+000	2.397092e-003
2.101023069639499e+000	2.854580e-003
2.101023653703413e+000	3.490196e-003
2.101023799719391e+000	3.733180e-003
2.101024091751348e+000	4.451718e-003
2.101024358077608e+000	5.402837e-003
2.101024535749669e+000	6.401999e-003
2.101024707227252e+000	7.925246e-003
2.101024841931227e+000	9.837862e-003
2.101024957364186e+000	1.252782e-002
2.101025059045948e+000	1.649134e-002
2.101025148621985e+000	2.245755e-002
2.101025229186798e+000	3.175453e-002
2.101025304817787e+000	4.697786e-002
2.101025379997741e+000	7.302361e-002
2.101025458949256e+000	1.176177e-001
2.101025547244826e+000	1.915446e-001
2.101025674625712e+000	3.280402e-001
2.101025811875222e+000	4.932881e-001
2.101025959954262e+000	6.796325e-001
2.101026197650808e+000	9.825041e-001
2.101026673043899e+000	1.590052e+000
2.101027623830083e+000	2.793578e+000
2.101027998808351e+000	3.219068e+000
2.101028108588524e+000	3.286183e+000
2.101028219033430e+000	3.298670e+000
2.101028243202018e+000	3.299103e+000
2.101028268682510e+000	3.299352e+000
2.101028290206494e+000	3.299406e+000
2.101028314203395e+000	3.299451e+000
2.101028362197198e+000	3.299517e+000
2.101028418940925e+000	3.299570e+000
2.101028530852059e+000	3.299629e+000
2.101028743036668e+000	3.299687e+000
2.101029167405887e+000	3.299734e+000
2.101030016144325e+000	3.299767e+000
2.101031713621202e+000	3.299786e+000
2.101035108574954e+000	3.299796e+000
2.101041898482460e+000	3.299801e+000
2.101055478297471e+000	3.299803e+000
2.107981183952984e+000	3.299803e+000
2.114934049238519e+000	3.299804e+000
2.124699674238519e+000	3.299804e+000
2.134465299238519e+000	3.299805e+000
2.144230924238519e+000	3.299806e+000
2.153996549238519e+000	3.299806e+000
2.173527799238519e+000	3.299808e+000
2.193059049238519e+000	3.299809e+000
2.212590299238519e+000	3.299809e+000
2.241887174238519e+000	3.299811e+000
2.271184049238519e+000	3.299812e+000
2.300480924238519e+000	3.299813e+000
2.329777799238519e+000	3.299813e+000
2.368840299238519e+000	3.299814e+000
2.407902799238519e+000	3.299815e+000
2.446965299238519e+000	3.299816e+000
2.486027799238519e+000	3.299816e+000
2.534855924238519e+000	3.299816e+000
2.583684049238519e+000	3.299813e+000
2.603215299238519e+000	3.299808e+000
2.612980924238519e+000	3.299799e+000
2.614201627363519e+000	3.299798e+000
2.616643033613519e+000	3.299786e+000
2.621525846113519e+000	3.299728e+000
2.621678434004144e+000	3.299715e+000
2.621983609785394e+000	3.299650e+000
2.622059903730706e+000	3.299616e+000
2.622078977217034e+000	3.299601e+000
2.622117124189690e+000	3.299557e+000
2.622126660932854e+000	3.299541e+000
2.622145734419183e+000	3.299479e+000
2.622183881391839e+000	3.299257e+000
2.622189985831726e+000	3.299108e+000
2.622202194711501e+000	3.298496e+000
2.622202569859103e+000	3.298452e+000
2.622203320154308e+000	3.298293e+000
2.622204820744717e+000	3.297880e+000
2.622205089433149e+000	3.297771e+000
2.622205626810014e+000	3.297397e+000
2.622206701563743e+000	3.296285e+000
2.622206827400123e+000	3.296052e+000
2.622207079072883e+000	3.295323e+000
2.622207331124866e+000	3.294222e+000
2.622207576738388e+000	3.292411e+000
2.622207744224149e+000	3.290206e+000
2.622207877887532e+000	3.287051e+000
2.622207985693728e+000	3.282532e+000
2.622208076763494e+000	3.275762e+000
2.622208157191263e+000	3.265194e+000
2.622208232473081e+000	3.247444e+000
2.622208315405093e+000	3.213912e+000
2.622208392154660e+000	3.163955e+000
2.622208489063923e+000	3.074883e+000
2.622208598876434e+000	2.952103e+000
2.622208731961206e+000	2.789300e+000
2.622208883305502e+000	2.598339e+000
2.622209163175710e+000	2.241415e+000
2.622209722916125e+000	1.528548e+000
2.622210842396956e+000	1.812768e-001
2.622211061063546e+000	1.348439e-002
2.622211123583017e+000	8.718685e-004
2.622211147514562e+000	7.373070e-004
2.622211177091677e+000	6.474017e-004
2.622211236245906e+000	5.319940e-004
2.622211300866035e+000	4.551030e-004
2.622211430106293e+000	3.777421e-004
2.622211663653728e+000	3.119982e-004
2.622212130748598e+000	2.633557e-004
2.622213064938337e+000	2.307902e-004
2.622214933317817e+000	2.126372e-004
2.622218670076776e+000	2.030088e-004
2.622226143594694e+000	1.988233e-004
2.622241090630531e+000	1.973797e-004
2.647282586255227e+000	1.954366e-004
2.676579461255227e+000	1.935773e-004
2.705876336255227e+000	1.919653e-004
2.735173211255227e+000	1.905652e-004
2.764470086255227e+000	1.893492e-004
2.793766961255227e+000	1.882930e-004
2.823063836255227e+000	1.873756e-004
2.852360711255227e+000	1.865790e-004
2.881657586255227e+000	1.858876e-004
2.910954461255227e+000	1.852897e-004
2.940251336255227e+000	1.847801e-004
2.969548211255227e+000	1.843675e-004
2.998845086255227e+000	1.840867e-004
3.028141961255227e+000	1.840217e-004
3.057438836255227e+000	1.843474e-004
3.086735711255227e+000	1.855051e-004
3.116032586255227e+000	1.893670e-004
3.125798211255227e+000	1.933052e-004
3.135563836255227e+000	2.027753e-004
3.136784539380227e+000	2.045118e-004
3.139225945630227e+000	2.104013e-004
3.141057000317727e+000	2.226543e-004
3.141362176098977e+000	2.262986e-004
3.141972527661477e+000	2.544689e-004
3.143193230786477e+000	3.754298e-004
3.143231377759133e+000	3.966182e-004
3.143307671704446e+000	4.920370e-004
3.143326745190774e+000	5.351620e-004
3.143331513562356e+000	5.525483e-004
3.143341050305520e+000	6.083004e-004
3.143360123791848e+000	7.828262e-004
3.143364892163430e+000	8.951441e-004
3.143374428906594e+000	1.312361e-003
3.143375602761386e+000	1.429596e-003
3.143377950470970e+000	1.833251e-003
3.143378537398366e+000	2.009117e-003
3.143379711253158e+000	2.549111e-003
3.143380004716855e+000	2.765335e-003
3.143380591644251e+000	3.390063e-003
3.143380738376100e+000	3.614921e-003
3.143381031839798e+000	4.281694e-003
3.143381332957445e+000	5.284395e-003
3.143381526774409e+000	6.310502e-003
3.143381697903339e+000	7.741226e-003
3.143381826682796e+000	9.441154e-003
3.143381941494841e+000	1.188111e-002
3.143382045167336e+000	1.551034e-002
3.143382137250474e+000	2.097944e-002
3.143382219629938e+000	2.943435e-002
3.143382295998001e+000	4.309221e-002
3.143382370401048e+000	6.620555e-002
3.143382449782968e+000	1.069775e-001
3.143382534019308e+000	1.729585e-001
3.143382657017127e+000	3.001043e-001
3.143382791703609e+000	4.598220e-001
3.143382932654845e+000	6.363669e-001
3.143383144367709e+000	9.057429e-001
3.143383567793435e+000	1.446990e+000
3.143384414644888e+000	2.528083e+000
3.143384789029659e+000	3.001303e+000
3.143384873156865e+000	3.103263e+000
3.143384991983342e+000	3.234489e+000
3.143385037197108e+000	3.274022e+000
3.143385060364967e+000	3.287461e+000
3.143385074771492e+000	3.292341e+000
3.143385089582345e+000	3.295044e+000
3.143385100427254e+000	3.296250e+000
3.143385112577108e+000	3.297099e+000
3.143385124731183e+000	3.297665e+000
3.143385139205243e+000	3.298117e+000
3.143385159463392e+000	3.298533e+000
3.143385181520593e+000	3.298819e+000
3.143385218881447e+000	3.299106e+000
3.143385257863146e+000	3.299278e+000
3.143385335826545e+000	3.299458e+000
3.143385412801560e+000	3.299551e+000
3.143385566751591e+000	3.299638e+000
3.143385783651536e+000	3.299694e+000
3.143386217451427e+000	3.299737e+000
3.143387085051208e+000	3.299768e+000
3.143388820250770e+000	3.299787e+000
3.143392290649894e+000	3.299796e+000
3.143399231448142e+000	3.299801e+000
3.143413113044638e+000	3.299803e+000
3.150492727257838e+000	3.299803e+000
3.157600104664030e+000	3.299804e+000
3.167365729664030e+000	3.299804e+000
3.177131354664030e+000	3.299805e+000
3.186896979664030e+000	3.299806e+000
3.196662604664030e+000	3.299806e+000
3.216193854664030e+000	3.299808e+000
3.235725104664030e+000	3.299809e+000
3.255256354664030e+000	3.299809e+000
3.284553229664030e+000	3.299811e+000
3.313850104664030e+000	3.299812e+000
3.343146979664030e+000	3.299813e+000
3.372443854664030e+000	3.299813e+000
3.411506354664030e+000	3.299814e+000
3.450568854664030e+000	3.299815e+000
3.489631354664030e+000	3.299816e+000
3.528693854664030e+000	3.299816e+000
3.577521979664030e+000	3.299816e+000
3.626350104664030e+000	3.299813e+000
3.645881354664030e+000	3.299807e+000
3.655646979664030e+000	3.299800e+000
3.656867682789030e+000	3.299799e+000
3.659309089039030e+000	3.299779e+000
3.664191901539030e+000	3.299676e+000
3.664344489429655e+000	3.299652e+000
3.664370137828783e+000	3.299641e+000
3.664404335694287e+000	3.299618e+000
3.664472731425295e+000	3.299553e+000
3.664489830358047e+000	3.299521e+000
3.664524028223551e+000	3.299412e+000
3.664532577689927e+000	3.299351e+000
3.664549676622679e+000	3.299126e+000
3.664553951355867e+000	3.299020e+000
3.664555020039164e+000	3.298977e+000
3.664557157405758e+000	3.298845e+000
3.664561432138946e+000	3.298451e+000
3.664562226163906e+000	3.298308e+000
3.664563814213827e+000	3.297852e+000
3.664564211226307e+000	3.297667e+000
3.664565005251268e+000	3.297127e+000
3.664565203757507e+000	3.296928e+000
3.664565600769988e+000	3.296316e+000
3.664566034204789e+000	3.295375e+000
3.664566120969959e+000	3.295087e+000
3.664566294500298e+000	3.294241e+000
3.664566496508129e+000	3.292768e+000
3.664566674820056e+000	3.290583e+000
3.664566814840902e+000	3.287538e+000
3.664566927987761e+000	3.283123e+000
3.664567021423099e+000	3.276607e+000
3.664567102860328e+000	3.266526e+000
3.664567178395979e+000	3.249649e+000
3.664567262249304e+000	3.217325e+000
3.664567338380347e+000	3.169622e+000
3.664567432857903e+000	3.084846e+000
3.664567543036863e+000	2.963086e+000
3.664567677121341e+000	2.799796e+000
3.664567823654550e+000	2.615151e+000
3.664568089875831e+000	2.275774e+000
3.664568622318395e+000	1.596268e+000
3.664569687203521e+000	2.841989e-001
3.664569959006570e+000	3.444686e-003
3.664569959376339e+000	3.250890e-003
3.664569960115875e+000	3.156586e-003
3.664569961594949e+000	3.052259e-003
3.664569966068128e+000	2.802893e-003
3.664569971158831e+000	2.565541e-003
3.664569981340236e+000	2.194109e-003
3.664570001703045e+000	1.682428e-003
3.664570029819119e+000	1.248151e-003
3.664570066769641e+000	9.300778e-004
3.664570113334895e+000	7.165929e-004
3.664570183456638e+000	5.523016e-004
3.664570280467016e+000	4.396120e-004
3.664570434798711e+000	3.563549e-004
3.664570666623302e+000	3.004743e-004
3.664571066475460e+000	2.605353e-004
3.664571724654432e+000	2.346476e-004
3.664572972755043e+000	2.172046e-004
3.664575240208777e+000	2.067462e-004
3.664588844931179e+000	1.979880e-004
3.664606984561048e+000	1.969900e-004
3.692911311287320e+000	1.952052e-004
3.722208186287320e+000	1.933784e-004
3.751505061287320e+000	1.917916e-004
3.780801936287320e+000	1.904134e-004
3.810098811287320e+000	1.892164e-004
3.839395686287320e+000	1.881767e-004
3.868692561287320e+000	1.872737e-004
3.897989436287320e+000	1.864896e-004
3.927286311287320e+000	1.858092e-004
3.956583186287320e+000	1.852213e-004
3.985880061287320e+000	1.847218e-004
4.015176936287320e+000	1.843213e-004
4.044473811287320e+000	1.840592e-004
4.073770686287320e+000	1.840256e-004
4.103067561287320e+000	1.844169e-004
4.132364436287320e+000	1.857308e-004
4.161661311287320e+000	1.903534e-004
4.171426936287320e+000	1.961811e-004
4.181192561287320e+000	2.092378e-004
4.182413264412320e+000	2.182530e-004
4.184854670662320e+000	2.790771e-004
4.185465022224820e+000	3.565384e-004
4.185617610115445e+000	4.335284e-004
4.185655757088101e+000	4.803353e-004
4.185665293831265e+000	5.014233e-004
4.185684367317593e+000	5.592325e-004
4.185689135689175e+000	5.792475e-004
4.185698672432340e+000	6.522349e-004
4.185717745918668e+000	9.118564e-004
4.185722514290250e+000	1.041399e-003
4.185723706383145e+000	1.097772e-003
4.185726090568936e+000	1.298426e-003
4.185730071684536e+000	1.843765e-003
4.185730722699573e+000	2.037131e-003
4.185732024729645e+000	2.677986e-003
4.185732280051116e+000	2.883820e-003
4.185732790694059e+000	3.479055e-003
4.185732918354794e+000	3.685303e-003
4.185733173676265e+000	4.297286e-003
4.185733511044108e+000	5.504710e-003
4.185733720245001e+000	6.710377e-003
4.185733867238372e+000	8.093696e-003
4.185733998395527e+000	1.007155e-002
4.185734113501872e+000	1.290485e-002
4.185734214731145e+000	1.709460e-002
4.185734303419650e+000	2.339938e-002
4.185734383226938e+000	3.325824e-002
4.185734458574779e+000	4.991034e-002
4.185734542695930e+000	8.182445e-002
4.185734618537083e+000	1.286094e-001
4.185734715294132e+000	2.144770e-001
4.185734827835338e+000	3.383046e-001
4.185734968013655e+000	5.089953e-001
4.185735113715280e+000	6.926562e-001
4.185735379916317e+000	1.032070e+000
4.185735912318392e+000	1.711581e+000
4.185736977122541e+000	3.024334e+000
4.185737243271446e+000	3.275032e+000
4.185737308751806e+000	3.297484e+000
4.185737339093424e+000	3.298380e+000
4.185737358987417e+000	3.299116e+000
4.185737377759752e+000	3.299234e+000
4.185737402050522e+000	3.299322e+000
4.185737430436889e+000	3.299396e+000
4.185737471493916e+000	3.299469e+000
4.185737531529703e+000	3.299541e+000
4.185737635715752e+000	3.299609e+000
4.185737833100306e+000	3.299675e+000
4.185738227869415e+000	3.299726e+000
4.185739017407633e+000	3.299763e+000
4.185740596484068e+000	3.299784e+000
4.185743754636940e+000	3.299796e+000
4.185750070942683e+000	3.299800e+000
4.185762703554170e+000	3.299802e+000
4.185838499223089e+000	3.299803e+000
4.187354412601472e+000	3.299803e+000
4.192205335412298e+000	3.299803e+000
4.198673232493397e+000	3.299804e+000
4.208438857493397e+000	3.299804e+000
4.218204482493397e+000	3.299805e+000
4.227970107493397e+000	3.299806e+000
4.237735732493397e+000	3.299806e+000
4.257266982493397e+000	3.299807e+000
4.276798232493397e+000	3.299809e+000
4.296329482493397e+000	3.299809e+000
4.325626357493397e+000	3.299811e+000
4.354923232493397e+000	3.299812e+000
4.384220107493397e+000	3.299813e+000
4.413516982493397e+000	3.299813e+000
4.452579482493397e+000	3.299814e+000
4.491641982493397e+000	3.299815e+000
4.530704482493397e+000	3.299816e+000
4.569766982493397e+000	3.299816e+000
4.618595107493397e+000	3.299816e+000
4.667423232493397e+000	3.299813e+000
4.686954482493397e+000	3.299808e+000
4.696720107493397e+000	3.299795e+000
4.697940810618397e+000	3.299796e+000
4.700382216868397e+000	3.299794e+000
4.705265029368397e+000	3.299747e+000
4.706485732493397e+000	3.299636e+000
4.706790908274647e+000	3.299511e+000
4.706800445017811e+000	3.299497e+000
4.706819518504140e+000	3.299410e+000
4.706857665476796e+000	3.299085e+000
4.706858857569691e+000	3.299061e+000
4.706861241755482e+000	3.298970e+000
4.706866010127064e+000	3.298711e+000
4.706867202219960e+000	3.298595e+000
4.706869586405751e+000	3.298233e+000
4.706870182452199e+000	3.298082e+000
4.706871374545094e+000	3.297632e+000
4.706871672568318e+000	3.297461e+000
4.706872268614766e+000	3.296948e+000
4.706872688212977e+000	3.296366e+000
4.706873190000251e+000	3.295307e+000
4.706873266884893e+000	3.295054e+000
4.706873420654177e+000	3.294309e+000
4.706873627648414e+000	3.292822e+000
4.706873819107363e+000	3.290494e+000
4.706873962954535e+000	3.287326e+000
4.706874076596416e+000	3.282770e+000
4.706874169372012e+000	3.276088e+000
4.706874250220460e+000	3.265744e+000
4.706874325545286e+000	3.248396e+000
4.706874409028846e+000	3.215339e+000
4.706874485431449e+000	3.166422e+000
4.706874581325129e+000	3.079188e+000
4.706874691217652e+000	2.956934e+000
4.706874824685492e+000	2.793977e+000
4.706874973837177e+000	2.605890e+000
4.706875247556171e+000	2.256874e+000
4.706875794994160e+000	1.558845e+000
4.706876889870139e+000	2.246196e-001
4.706877128262957e+000	1.366680e-002
4.706877168092790e+000	1.307661e-003
4.706877187411932e+000	1.069117e-003
4.706877216049522e+000	8.794785e-004
4.706877262707654e+000	6.951767e-004
4.706877340005399e+000	5.275729e-004
4.706877415593652e+000	4.412737e-004
4.706877566770157e+000	3.614803e-004
4.706877813000789e+000	3.019960e-004
4.706878305462053e+000	2.580085e-004
4.706879290384581e+000	2.283661e-004
4.706881260229637e+000	2.114168e-004
4.706885199919750e+000	2.025137e-004
4.706893079299976e+000	1.986182e-004
4.706908838060426e+000	1.973379e-004
4.732779916240723e+000	1.953742e-004
4.762076791240723e+000	1.935243e-004
4.791373666240723e+000	1.919188e-004
4.820670541240723e+000	1.905244e-004
4.849967416240723e+000	1.893132e-004
4.879264291240723e+000	1.882613e-004
4.908561166240723e+000	1.873476e-004
4.937858041240723e+000	1.865542e-004
4.967154916240723e+000	1.858657e-004
4.996451791240723e+000	1.852704e-004
5.025748666240723e+000	1.847633e-004
5.055045541240723e+000	1.843537e-004
5.084342416240723e+000	1.840776e-004
5.113639291240723e+000	1.840201e-004
5.142936166240723e+000	1.843630e-004
5.172233041240723e+000	1.855600e-004
5.201529916240723e+000	1.896031e-004
5.211295541240723e+000	1.938657e-004
5.221061166240723e+000	2.031303e-004
5.224723275615723e+000	2.149712e-004
5.225333627178223e+000	2.197372e-004
5.226554330303223e+000	2.359358e-004
5.226859506084473e+000	2.448304e-004
5.227469857646973e+000	2.774885e-004
5.227622445537598e+000	3.044408e-004
5.227927621318848e+000	4.087888e-004
5.227937158062012e+000	4.161361e-004
5.227956231548340e+000	4.442401e-004
5.227994378520997e+000	5.245054e-004
5.228003915264161e+000	5.612398e-004
5.228022988750489e+000	6.787431e-004
5.228027757122071e+000	7.317484e-004
5.228037293865235e+000	8.997745e-004
5.228039678051026e+000	9.739875e-004
5.228044446422608e+000	1.205071e-003
5.228045638515503e+000	1.302026e-003
5.228048022701294e+000	1.592005e-003
5.228048618747742e+000	1.703290e-003
5.228049810840638e+000	2.015318e-003
5.228050108863862e+000	2.123261e-003
5.228050704910309e+000	2.475028e-003
5.228051751642670e+000	3.374214e-003
5.228051900312467e+000	3.584291e-003
5.228052197652062e+000	4.247733e-003
5.228052505853084e+000	5.254841e-003
5.228052693917757e+000	6.236102e-003
5.228052872024726e+000	7.706738e-003
5.228053003416993e+000	9.426787e-003
5.228053119146522e+000	1.188022e-002
5.228053222843699e+000	1.550972e-002
5.228053314798772e+000	2.097266e-002
5.228053397108110e+000	2.942014e-002
5.228053473447727e+000	4.306893e-002
5.228053547844858e+000	6.617109e-002
5.228053627216236e+000	1.069214e-001
5.228053711435239e+000	1.728672e-001
5.228053834356552e+000	2.999063e-001
5.228053968942089e+000	4.594873e-001
5.228054109863775e+000	6.359882e-001
5.228054321370974e+000	9.050985e-001
5.228054744385371e+000	1.445819e+000
5.228055590414167e+000	2.525888e+000
5.228055964827851e+000	2.999182e+000
5.228056058431272e+000	3.113241e+000
5.228056158342583e+000	3.225451e+000
5.228056204138254e+000	3.267935e+000
5.228056228762869e+000	3.284075e+000
5.228056244258475e+000	3.289981e+000
5.228056270438686e+000	3.295210e+000
5.228056278543221e+000	3.296234e+000
5.228056291076618e+000	3.297176e+000
5.228056303751562e+000	3.297748e+000
5.228056315717850e+000	3.298116e+000
5.228056334436489e+000	3.298496e+000
5.228056361617833e+000	3.298855e+000
5.228056386122089e+000	3.299053e+000
5.228056435130600e+000	3.299281e+000
5.228056482043316e+000	3.299407e+000
5.228056575868750e+000	3.299536e+000
5.228056686080905e+000	3.299614e+000
5.228056906505215e+000	3.299681e+000
5.228057315555899e+000	3.299731e+000
5.228058133657267e+000	3.299765e+000
5.228059769860002e+000	3.299785e+000
5.228063042265474e+000	3.299796e+000
5.228069587076416e+000	3.299801e+000
5.228082676698302e+000	3.299803e+000
5.228265931404701e+000	3.299803e+000
5.234758383859970e+000	3.299803e+000
5.241460270265409e+000	3.299804e+000
5.251225895265409e+000	3.299804e+000
5.260991520265409e+000	3.299805e+000
5.270757145265409e+000	3.299806e+000
5.280522770265409e+000	3.299806e+000
5.300054020265409e+000	3.299808e+000
5.319585270265409e+000	3.299809e+000
5.339116520265409e+000	3.299809e+000
5.368413395265409e+000	3.299811e+000
5.397710270265409e+000	3.299812e+000
5.427007145265409e+000	3.299813e+000
5.456304020265409e+000	3.299813e+000
5.495366520265409e+000	3.299814e+000
5.534429020265409e+000	3.299815e+000
5.573491520265409e+000	3.299816e+000
5.612554020265409e+000	3.299816e+000
5.661382145265409e+000	3.299816e+000
5.710210270265409e+000	3.299813e+000
5.729741520265409e+000	3.299808e+000
5.739507145265409e+000	3.299803e+000
5.740727848390409e+000	3.299801e+000
5.743169254640409e+000	3.299791e+000
5.748052067140409e+000	3.299756e+000
